Creating dir `./slack_dump_pdfs/` for slack dump PDFs
11  new PDFs loaded, skipped 0
         23862625 function calls (23302544 primitive calls) in 16.103 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1452    0.075    0.000    0.080    0.000 sre_compile.py:292(_optimize_charset)
      378    0.001    0.000    0.003    0.000 sre_compile.py:435(_mk_bitmap)
      378    0.002    0.000    0.002    0.000 sre_compile.py:437(<listcomp>)
       34    0.000    0.000    0.000    0.000 sre_compile.py:440(_bytes_to_codes)
     1630    0.001    0.000    0.003    0.000 sre_compile.py:447(_simple)
      129    0.000    0.000    0.000    0.000 sre_compile.py:456(_generate_overlap_table)
     1184    0.000    0.000    0.000    0.000 sre_compile.py:477(_get_iscased)
  755/558    0.002    0.000    0.002    0.000 sre_compile.py:485(_get_literal_prefix)
      429    0.001    0.000    0.001    0.000 sre_compile.py:516(_get_charset_prefix)
      576    0.003    0.000    0.024    0.000 sre_compile.py:560(_compile_info)
     1152    0.001    0.000    0.001    0.000 sre_compile.py:619(isstring)
      576    0.001    0.000    0.143    0.000 sre_compile.py:622(_code)
      576    0.003    0.000    0.303    0.001 sre_compile.py:783(compile)
     1720    0.001    0.000    0.001    0.000 sre_compile.py:81(_combine_flags)
 5136/576    0.028    0.000    0.118    0.000 sre_compile.py:87(_compile)
        4    0.000    0.000    0.000    0.000 sre_parse.py:102(checklookbehindgroup)
     5805    0.003    0.000    0.003    0.000 sre_parse.py:112(__init__)
    10141    0.003    0.000    0.004    0.000 sre_parse.py:161(__len__)
       40    0.000    0.000    0.000    0.000 sre_parse.py:163(__delitem__)
    34544    0.012    0.000    0.018    0.000 sre_parse.py:165(__getitem__)
     1856    0.001    0.000    0.001    0.000 sre_parse.py:169(__setitem__)
    11086    0.005    0.000    0.006    0.000 sre_parse.py:173(append)
6267/1644    0.012    0.000    0.016    0.000 sre_parse.py:175(getwidth)
      647    0.001    0.000    0.002    0.000 sre_parse.py:225(__init__)
    46750    0.020    0.000    0.020    0.000 sre_parse.py:234(__next)
    15442    0.005    0.000    0.008    0.000 sre_parse.py:250(match)
    34265    0.011    0.000    0.026    0.000 sre_parse.py:255(get)
       87    0.000    0.000    0.000    0.000 sre_parse.py:259(getwhile)
      595    0.002    0.000    0.004    0.000 sre_parse.py:268(getuntil)
     7314    0.003    0.000    0.004    0.000 sre_parse.py:287(tell)
        4    0.000    0.000    0.000    0.000 sre_parse.py:289(seek)
      482    0.001    0.000    0.001    0.000 sre_parse.py:296(_class_escape)
     1143    0.003    0.000    0.003    0.000 sre_parse.py:356(_escape)
     1182    0.001    0.000    0.002    0.000 sre_parse.py:433(_uniq)
 2521/645    0.009    0.000    0.154    0.000 sre_parse.py:436(_parse_sub)
3769/1122    0.056    0.000    0.150    0.000 sre_parse.py:494(_parse)
      645    0.001    0.000    0.001    0.000 sre_parse.py:76(__init__)
     3139    0.001    0.000    0.001    0.000 sre_parse.py:82(groups)
      982    0.002    0.000    0.004    0.000 sre_parse.py:85(opengroup)
      386    0.001    0.000    0.001    0.000 sre_parse.py:868(_parse_flags)
      645    0.001    0.000    0.001    0.000 sre_parse.py:928(fix_flags)
      645    0.003    0.000    0.160    0.000 sre_parse.py:944(parse)
      982    0.001    0.000    0.009    0.000 sre_parse.py:97(closegroup)
        2    0.000    0.000    0.000    0.000 sre_parse.py:981(parse_template)
        3    0.000    0.000    0.000    0.000 sre_parse.py:99(checkgroup)
        1    0.000    0.000    0.000    0.000 sre_parse.py:990(addgroup)
        1    0.000    0.000    0.001    0.001 ssd.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ssd.py:108(SSDClassificationHead)
        1    0.000    0.000    0.000    0.000 ssd.py:117(SSDRegressionHead)
        1    0.000    0.000    0.000    0.000 ssd.py:126(SSD)
        1    0.000    0.000    0.000    0.000 ssd.py:28(SSD300_VGG16_Weights)
        1    0.000    0.000    0.000    0.000 ssd.py:466(SSDFeatureExtractorVGG)
        1    0.000    0.000    0.000    0.000 ssd.py:58(SSDHead)
        1    0.000    0.000    0.000    0.000 ssd.py:71(SSDScoringHead)
        1    0.000    0.000    0.001    0.001 ssdlite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ssdlite.py:107(SSDLiteRegressionHead)
        1    0.000    0.000    0.000    0.000 ssdlite.py:116(SSDLiteFeatureExtractorMobileNet)
        1    0.000    0.000    0.000    0.000 ssdlite.py:187(SSDLite320_MobileNet_V3_Large_Weights)
        1    0.000    0.000    0.000    0.000 ssdlite.py:81(SSDLiteHead)
        1    0.000    0.000    0.000    0.000 ssdlite.py:96(SSDLiteClassificationHead)
        1    0.000    0.000    0.007    0.007 ssl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ssl.py:1002(SSLSocket)
      128    0.000    0.000    0.000    0.000 ssl.py:125(<lambda>)
      128    0.000    0.000    0.000    0.000 ssl.py:130(<lambda>)
      128    0.000    0.000    0.000    0.000 ssl.py:135(<lambda>)
      128    0.000    0.000    0.000    0.000 ssl.py:140(<lambda>)
      128    0.000    0.000    0.000    0.000 ssl.py:145(<lambda>)
      128    0.000    0.000    0.000    0.000 ssl.py:150(<lambda>)
        1    0.000    0.000    0.000    0.000 ssl.py:154(<dictcomp>)
        1    0.000    0.000    0.000    0.000 ssl.py:159(TLSVersion)
        1    0.000    0.000    0.000    0.000 ssl.py:169(_TLSContentType)
        1    0.000    0.000    0.000    0.000 ssl.py:183(_TLSAlertType)
        1    0.000    0.000    0.000    0.000 ssl.py:224(_TLSMessageType)
        1    0.000    0.000    0.000    0.000 ssl.py:452(_ASN1Object)
        4    0.000    0.000    0.000    0.000 ssl.py:457(__new__)
        1    0.000    0.000    0.000    0.000 ssl.py:473(Purpose)
        1    0.000    0.000    0.000    0.000 ssl.py:480(SSLContext)
        1    0.000    0.000    0.000    0.000 ssl.py:841(SSLObject)
       15    0.000    0.000    0.000    0.000 ssl.py:996(_sslcopydoc)
        1    0.000    0.000    0.024    0.024 ssl_.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ssl_.py:58(_is_has_never_check_common_name_reliable)
        1    0.000    0.000    0.000    0.000 ssl_match_hostname.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ssl_match_hostname.py:20(CertificateError)
        1    0.000    0.000    0.000    0.000 sslproto.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sslproto.py:283(_SSLProtocolTransport)
        1    0.000    0.000    0.000    0.000 sslproto.py:35(_SSLPipe)
        1    0.000    0.000    0.000    0.000 sslproto.py:409(SSLProtocol)
        1    0.000    0.000    0.000    0.000 ssltransport.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ssltransport.py:23(SSLTransport)
        1    0.000    0.000    0.002    0.002 staggered.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stanford_cars.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stanford_cars.py:10(StanfordCars)
        1    0.000    0.000    0.001    0.001 stata.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stata.py:1121(StataReader)
        1    0.000    0.000    0.000    0.000 stata.py:2291(StataWriter)
        1    0.000    0.000    0.000    0.000 stata.py:3059(StataStrLWriter)
        1    0.000    0.000    0.000    0.000 stata.py:3240(StataWriter117)
        1    0.000    0.000    0.000    0.000 stata.py:3621(StataWriterUTF8)
        1    0.000    0.000    0.000    0.000 stata.py:673(StataValueLabel)
        1    0.000    0.000    0.000    0.000 stata.py:797(StataNonCatValueLabel)
        1    0.000    0.000    0.000    0.000 stata.py:828(StataMissingValue)
        1    0.000    0.000    0.000    0.000 stata.py:962(StataParser)
        2    0.000    0.000    0.189    0.095 state.py:1(<module>)
        1    0.000    0.000    0.000    0.000 state.py:1006(AttributeState)
        1    0.000    0.000    0.000    0.000 state.py:101(InstanceState)
        1    0.000    0.000    0.000    0.000 state.py:1107(PendingCollection)
       36    0.000    0.000    0.000    0.000 state.py:168(_instance_dict)
      136    0.000    0.000    0.000    0.000 state.py:195(__init__)
        1    0.000    0.000    0.000    0.000 state.py:20(GlobalState)
        1    0.000    0.000    0.000    0.000 state.py:28(__init__)
      230    0.000    0.000    0.001    0.000 state.py:340(session)
       27    0.000    0.000    0.000    0.000 state.py:434(parents)
      130    0.000    0.000    0.000    0.000 state.py:438(_pending_mutations)
      135    0.000    0.000    0.000    0.000 state.py:446(mapper)
       54    0.000    0.000    0.000    0.000 state.py:451(has_identity)
      110    0.001    0.000    0.017    0.000 state.py:461(_detach_states)
       37    0.000    0.000    0.000    0.000 state.py:509(_cleanup)
      730    0.001    0.000    0.001    0.000 state.py:538(dict)
       36    0.000    0.000    0.003    0.000 state.py:557(_initialize_instance)
       53    0.001    0.000    0.002    0.000 state.py:696(_expire)
       53    0.000    0.000    0.000    0.000 state.py:714(<listcomp>)
       17    0.000    0.000    0.025    0.001 state.py:779(_load_expired)
       17    0.000    0.000    0.000    0.000 state.py:792(<genexpr>)
        1    0.000    0.000    0.000    0.000 state.py:80(_InstanceDictProto)
       17    0.000    0.000    0.000    0.000 state.py:808(unmodified)
        1    0.000    0.000    0.000    0.000 state.py:85(_InstallLoaderCallableProto)
      214    0.000    0.000    0.000    0.000 state.py:860(_modified_event)
      230    0.001    0.000    0.001    0.000 state.py:932(_commit)
       35    0.000    0.000    0.000    0.000 state.py:981(_commit_all_states)
        1    0.000    0.000    0.000    0.000 state_changes.py:1(<module>)
      328    0.000    0.000    0.000    0.000 state_changes.py:175(_expect_state)
        1    0.000    0.000    0.000    0.000 state_changes.py:33(_StateChangeState)
        1    0.000    0.000    0.000    0.000 state_changes.py:37(_StateChangeStates)
        1    0.000    0.000    0.000    0.000 state_changes.py:43(_StateChange)
        7    0.000    0.000    0.000    0.000 state_changes.py:66(declare_states)
  680/236    0.002    0.000    0.525    0.002 state_changes.py:95(_go)
        1    0.000    0.000    0.001    0.001 stateless.py:1(<module>)
        1    0.000    0.000    0.007    0.007 statement.py:1(<module>)
        1    0.000    0.000    0.000    0.000 statement.py:20(AbstractStatement)
       22    0.000    0.000    0.000    0.000 statement.py:30(__init__)
       11    0.000    0.000    0.002    0.000 statement.py:40(__deepcopy__)
       11    0.000    0.000    0.002    0.000 statement.py:48(copy)
        1    0.000    0.000    0.014    0.014 statement_binder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 statement_binder.py:57(StatementBinder)
       22    0.000    0.000    0.000    0.000 statement_binder.py:58(__init__)
       11    0.000    0.000    0.000    0.000 statement_binder.py:66(_bind_abstract_statement)
       11    0.000    0.000    0.000    0.000 statement_binder.py:79(_bind_create_function_statement)
        1    0.000    0.000    0.000    0.000 statement_binder_context.py:1(<module>)
        1    0.000    0.000    0.000    0.000 statement_binder_context.py:34(StatementBinderContext)
       22    0.000    0.000    0.000    0.000 statement_binder_context.py:52(__init__)
        1    0.000    0.000    0.001    0.001 statement_to_opr_converter.py:1(<module>)
       11    0.000    0.000    0.000    0.000 statement_to_opr_converter.py:300(visit_create_function)
       11    0.000    0.000    0.000    0.000 statement_to_opr_converter.py:334(visit_load_data)
       22    0.000    0.000    0.001    0.000 statement_to_opr_converter.py:373(visit)
        1    0.000    0.000    0.000    0.000 statement_to_opr_converter.py:63(StatementToPlanConverter)
       22    0.000    0.000    0.000    0.000 statement_to_opr_converter.py:64(__init__)
        1    0.000    0.000    0.000    0.000 stats.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stats.py:22(Timer)
       11    0.000    0.000    0.000    0.000 stats.py:27(__init__)
       11    0.000    0.000    0.000    0.000 stats.py:31(__enter__)
       11    0.000    0.000    0.000    0.000 stats.py:35(__exit__)
        1    0.000    0.000    0.000    0.000 stats.py:49(FunctionStats)
        1    0.000    0.000    0.000    0.000 status_codes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 status_codes.py:109(_init)
       68    0.000    0.000    0.000    0.000 status_codes.py:116(doc)
      189    0.000    0.000    0.000    0.000 status_codes.py:117(<genexpr>)
       69    0.000    0.000    0.000    0.000 status_codes.py:122(<genexpr>)
        1    0.000    0.000    0.001    0.001 std.py:1(<module>)
        1    0.000    0.000    0.000    0.000 std.py:131(Bar)
        1    0.000    0.000    0.000    0.000 std.py:214(EMA)
        1    0.000    0.000    0.000    0.000 std.py:245(tqdm)
        1    0.000    0.000    0.000    0.000 std.py:32(TqdmTypeError)
        1    0.000    0.000    0.000    0.000 std.py:36(TqdmKeyError)
        1    0.000    0.000    0.000    0.000 std.py:40(TqdmWarning)
        1    0.000    0.000    0.000    0.000 std.py:52(TqdmExperimentalWarning)
        1    0.000    0.000    0.000    0.000 std.py:57(TqdmDeprecationWarning)
        1    0.000    0.000    0.000    0.000 std.py:62(TqdmMonitorWarning)
        1    0.000    0.000    0.000    0.000 std.py:67(TRLock)
        1    0.000    0.000    0.000    0.000 std.py:76(TqdmDefaultWriteLock)
        1    0.000    0.000    0.000    0.000 stl10.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stl10.py:11(STL10)
        1    0.000    0.000    0.000    0.000 stochastic_depth.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stochastic_depth.py:50(StochasticDepth)
        2    0.000    0.000    0.001    0.001 storage.py:1(<module>)
        1    0.000    0.000    0.000    0.000 storage.py:1004(_LegacyStorage)
        2    0.000    0.000    0.000    0.000 storage.py:1020(_get_dtype_from_pickle_storage_type)
        1    0.000    0.000    0.000    0.000 storage.py:110(KVClient)
        1    0.000    0.000    0.000    0.000 storage.py:18(_StorageBase)
        1    0.000    0.000    0.000    0.000 storage.py:230(UntypedStorage)
      301    0.000    0.000    0.000    0.000 storage.py:24(__init__)
        1    0.000    0.000    0.000    0.000 storage.py:248(_dtype_to_storage_type_map)
        1    0.000    0.000    0.000    0.000 storage.py:275(_storage_type_to_dtype_map)
        1    0.000    0.000    0.000    0.000 storage.py:277(<dictcomp>)
        1    0.000    0.000    0.000    0.000 storage.py:341(TypedStorage)
      301    0.000    0.000    0.000    0.000 storage.py:355(__new__)
      301    0.000    0.000    0.000    0.000 storage.py:427(__init__)
        1    0.000    0.000    0.000    0.000 storage.py:995(_LegacyStorageMeta)
        1    0.000    0.000    0.005    0.005 storage_engine.py:1(<module>)
        1    0.000    0.000    0.000    0.000 storage_engine.py:27(StorageEngine)
       11    0.000    0.000    0.000    0.000 storage_engine.py:30(_lazy_initialize_storages)
       11    0.000    0.000    0.206    0.019 storage_engine.py:42(factory)
        1    0.000    0.000    0.001    0.001 storage_executor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 storage_executor.py:27(StorageExecutor)
        1    0.000    0.000    0.001    0.001 storage_plan.py:1(<module>)
        1    0.001    0.001    0.001    0.001 storage_plan.py:22(StoragePlan)
        1    0.000    0.000    0.000    0.000 str.py:1(<module>)
        1    0.000    0.000    0.000    0.000 str.py:1003(StrReprPrinter)
        1    0.000    0.000    0.000    0.000 str.py:20(StrPrinter)
        1    0.000    0.000    0.001    0.001 strategies.py:1(<module>)
       12    0.000    0.000    0.001    0.000 strategies.py:102(<lambda>)
